"SECTOR","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Fires - Agricultural Field Burning","VA","51","Rockingham","165","Nitrogen Oxides","CAP","3.95072","TON"
"Fires - Prescribed Fires","VA","51","Culpeper","047","Nitrogen Oxides","CAP","3.94867","TON"
"Fuel Comb - Residential - Wood","VA","51","Lee","105","Nitrogen Oxides","CAP","3.94305457","TON"
"Fires - Wildfires","VA","51","Tazewell","185","Nitrogen Oxides","CAP","3.939813","TON"
"Mobile - Locomotives","VA","51","Franklin city","620","Nitrogen Oxides","CAP","3.9215867","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Galax city","640","Nitrogen Oxides","CAP","3.91614056418","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Brunswick","025","Nitrogen Oxides","CAP","3.9142613033","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Loudoun","107","Nitrogen Oxides","CAP","3.907751","TON"
"Fires - Prescribed Fires","VA","51","Loudoun","107","Nitrogen Oxides","CAP","3.89618","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Grayson","077","Nitrogen Oxides","CAP","3.88272344","TON"
"Fuel Comb - Residential - Wood","VA","51","Winchester city","840","Nitrogen Oxides","CAP","3.88127644","TON"
"Fuel Comb - Residential - Wood","VA","51","Fluvanna","065","Nitrogen Oxides","CAP","3.87093977","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Buena Vista city","530","Nitrogen Oxides","CAP","3.86218","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Nottoway","135","Nitrogen Oxides","CAP","3.84237","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Lunenburg","111","Nitrogen Oxides","CAP","3.839471409","TON"
"Fuel Comb - Residential - Wood","VA","51","Staunton city","790","Nitrogen Oxides","CAP","3.82793497","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Prince William","153","Nitrogen Oxides","CAP","3.82196","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Alexandria city","510","Nitrogen Oxides","CAP","3.81459","TON"
"Fires - Wildfires","VA","51","Russell","167","Nitrogen Oxides","CAP","3.806413","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Gloucester","073","Nitrogen Oxides","CAP","3.8001503582","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Norton city","720","Nitrogen Oxides","CAP","3.79961","TON"
"Fuel Comb - Residential - Other","VA","51","Carroll","035","Nitrogen Oxides","CAP","3.79549","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Hampton city","650","Nitrogen Oxides","CAP","3.7876315","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Northampton","131","Nitrogen Oxides","CAP","3.78755","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Chesapeake city","550","Nitrogen Oxides","CAP","3.78047","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Alleghany","005","Nitrogen Oxides","CAP","3.76251","TON"
"Fuel Comb - Residential - Other","VA","51","Wythe","197","Nitrogen Oxides","CAP","3.749943","TON"
"Fuel Comb - Residential - Oil","VA","51","Winchester city","840","Nitrogen Oxides","CAP","3.74935","TON"
"Fuel Comb - Residential - Wood","VA","51","Scott","169","Nitrogen Oxides","CAP","3.73050035","TON"
"Fires - Wildfires","VA","51","New Kent","127","Nitrogen Oxides","CAP","3.726064","TON"
"Fuel Comb - Residential - Oil","VA","51","Fluvanna","065","Nitrogen Oxides","CAP","3.723847","TON"
"Fuel Comb - Residential - Wood","VA","51","Page","139","Nitrogen Oxides","CAP","3.72292762","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Louisa","109","Nitrogen Oxides","CAP","3.71956","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Dickenson","051","Nitrogen Oxides","CAP","3.71750967","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Nottoway","135","Nitrogen Oxides","CAP","3.708719","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Stafford","179","Nitrogen Oxides","CAP","3.70871","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Fluvanna","065","Nitrogen Oxides","CAP","3.7036667586","TON"
"Fuel Comb - Residential - Other","VA","51","Russell","167","Nitrogen Oxides","CAP","3.70184","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Staunton city","790","Nitrogen Oxides","CAP","3.68066","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Amelia","007","Nitrogen Oxides","CAP","3.67925639","TON"
"Fuel Comb - Residential - Oil","VA","51","Lee","105","Nitrogen Oxides","CAP","3.679003","TON"
"Fuel Comb - Residential - Wood","VA","51","Salem city","775","Nitrogen Oxides","CAP","3.67787677","TON"
"Fuel Comb - Residential - Other","VA","51","Caroline","033","Nitrogen Oxides","CAP","3.677857","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Powhatan","145","Nitrogen Oxides","CAP","3.66034","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Portsmouth city","740","Nitrogen Oxides","CAP","3.65651","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Essex","057","Nitrogen Oxides","CAP","3.655457496","TON"
"Fuel Comb - Residential - Oil","VA","51","Fredericksburg city","630","Nitrogen Oxides","CAP","3.651489","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Scott","169","Nitrogen Oxides","CAP","3.64033","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Amelia","007","Nitrogen Oxides","CAP","3.633983","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Patrick","141","Nitrogen Oxides","CAP","3.62635","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Harrisonburg city","660","Nitrogen Oxides","CAP","3.6178","TON"
"Fuel Comb - Residential - Other","VA","51","Powhatan","145","Nitrogen Oxides","CAP","3.609468","TON"
"Fuel Comb - Residential - Oil","VA","51","Salem city","775","Nitrogen Oxides","CAP","3.577836","TON"
"Fuel Comb - Residential - Other","VA","51","Dinwiddie","053","Nitrogen Oxides","CAP","3.574761","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Essex","057","Nitrogen Oxides","CAP","3.5463","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Emporia city","595","Nitrogen Oxides","CAP","3.53949","TON"
"Fires - Agricultural Field Burning","VA","51","King and Queen","097","Nitrogen Oxides","CAP","3.53822","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Giles","071","Nitrogen Oxides","CAP","3.537125","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Rappahannock","157","Nitrogen Oxides","CAP","3.53328","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Roanoke city","770","Nitrogen Oxides","CAP","3.52188","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Roanoke city","770","Nitrogen Oxides","CAP","3.51011","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Floyd","063","Nitrogen Oxides","CAP","3.48907","TON"
"Fires - Agricultural Field Burning","VA","51","Prince George","149","Nitrogen Oxides","CAP","3.48518","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","James city","095","Nitrogen Oxides","CAP","3.47986","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Giles","071","Nitrogen Oxides","CAP","3.47898","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Charles city","036","Nitrogen Oxides","CAP","3.47606","TON"
"Fires - Prescribed Fires","VA","51","Chesapeake city","550","Nitrogen Oxides","CAP","3.47252","TON"
"Fuel Comb - Residential - Oil","VA","51","Staunton city","790","Nitrogen Oxides","CAP","3.470658","TON"
"Waste Disposal","VA","51","Charlottesville city","540","Nitrogen Oxides","CAP","3.47007","TON"
"Fuel Comb - Residential - Oil","VA","51","Fairfax city","600","Nitrogen Oxides","CAP","3.466362","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Bland","021","Nitrogen Oxides","CAP","3.462889","TON"
"Fuel Comb - Residential - Oil","VA","51","Page","139","Nitrogen Oxides","CAP","3.461065","TON"
"Waste Disposal","VA","51","Craig","045","Nitrogen Oxides","CAP","3.456605","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Smyth","173","Nitrogen Oxides","CAP","3.4551474","TON"
"Fires - Agricultural Field Burning","VA","51","Southampton","175","Nitrogen Oxides","CAP","3.44573","TON"
"Fuel Comb - Residential - Oil","VA","51","Buchanan","027","Nitrogen Oxides","CAP","3.439712","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Brunswick","025","Nitrogen Oxides","CAP","3.43774","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Portsmouth city","740","Nitrogen Oxides","CAP","3.4365526","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Northumberland","133","Nitrogen Oxides","CAP","3.43281732","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Lexington city","678","Nitrogen Oxides","CAP","3.43171","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Westmoreland","193","Nitrogen Oxides","CAP","3.42984779","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Sussex","183","Nitrogen Oxides","CAP","3.418558988","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Charlottesville city","540","Nitrogen Oxides","CAP","3.404065","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Wythe","197","Nitrogen Oxides","CAP","3.3992102","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Galax city","640","Nitrogen Oxides","CAP","3.39738","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Halifax","083","Nitrogen Oxides","CAP","3.3973119","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Franklin city","620","Nitrogen Oxides","CAP","3.3937662803","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Alleghany","005","Nitrogen Oxides","CAP","3.38401","TON"
"Waste Disposal","VA","51","Danville city","590","Nitrogen Oxides","CAP","3.3812","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Madison","113","Nitrogen Oxides","CAP","3.377177","TON"
"Fuel Comb - Residential - Oil","VA","51","Prince Edward","147","Nitrogen Oxides","CAP","3.369786","TON"
"Fires - Agricultural Field Burning","VA","51","Northumberland","133","Nitrogen Oxides","CAP","3.36515","TON"
"Fires - Prescribed Fires","VA","51","Spotsylvania","177","Nitrogen Oxides","CAP","3.36333","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","King and Queen","097","Nitrogen Oxides","CAP","3.36114","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Emporia city","595","Nitrogen Oxides","CAP","3.3533","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Hopewell city","670","Nitrogen Oxides","CAP","3.35","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Spotsylvania","177","Nitrogen Oxides","CAP","3.34716","TON"
"Fuel Comb - Residential - Oil","VA","51","King George","099","Nitrogen Oxides","CAP","3.343283","TON"
"Fuel Comb - Residential - Other","VA","51","Winchester city","840","Nitrogen Oxides","CAP","3.338594","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Fredericksburg city","630","Nitrogen Oxides","CAP","3.33637","TON"
"Fuel Comb - Residential - Oil","VA","51","Scott","169","Nitrogen Oxides","CAP","3.334828","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Brunswick","025","Nitrogen Oxides","CAP","3.33396","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Colonial Heights city","570","Nitrogen Oxides","CAP","3.328702","TON"
"Biogenics - Vegetation and Soil","VA","51","Poquoson city","735","Nitrogen Oxides","CAP","3.32811","TON"
"Industrial Processes - NEC","VA","51","Roanoke city","770","Nitrogen Oxides","CAP","3.32766","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Lynchburg city","680","Nitrogen Oxides","CAP","3.327248","TON"
"Fires - Prescribed Fires","VA","51","Tazewell","185","Nitrogen Oxides","CAP","3.32615","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Surry","181","Nitrogen Oxides","CAP","3.32252","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","King William","101","Nitrogen Oxides","CAP","3.318014","TON"
"Fuel Comb - Residential - Other","VA","51","Fluvanna","065","Nitrogen Oxides","CAP","3.315888","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Grayson","077","Nitrogen Oxides","CAP","3.31076","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Salem city","775","Nitrogen Oxides","CAP","3.31056686","TON"
"Fuel Comb - Residential - Wood","VA","51","Goochland","075","Nitrogen Oxides","CAP","3.30949722","TON"
"Fires - Prescribed Fires","VA","51","Richmond","159","Nitrogen Oxides","CAP","3.307429","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Westmoreland","193","Nitrogen Oxides","CAP","3.306099","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Northumberland","133","Nitrogen Oxides","CAP","3.2838543557","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Buena Vista city","530","Nitrogen Oxides","CAP","3.28104","TON"
"Fuel Comb - Residential - Other","VA","51","Lee","105","Nitrogen Oxides","CAP","3.275954","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Greene","079","Nitrogen Oxides","CAP","3.27098696","TON"
"Fuel Comb - Residential - Oil","VA","51","Hopewell city","670","Nitrogen Oxides","CAP","3.263902","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Fluvanna","065","Nitrogen Oxides","CAP","3.262672","TON"
"Fuel Comb - Residential - Wood","VA","51","Waynesboro city","820","Nitrogen Oxides","CAP","3.258001","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Westmoreland","193","Nitrogen Oxides","CAP","3.25713","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Lancaster","103","Nitrogen Oxides","CAP","3.254861788","TON"
"Fuel Comb - Electric Generation - Oil","VA","51","Hanover","085","Nitrogen Oxides","CAP","3.254","TON"
"Fuel Comb - Residential - Other","VA","51","Fredericksburg city","630","Nitrogen Oxides","CAP","3.251458","TON"
"Fires - Agricultural Field Burning","VA","51","Westmoreland","193","Nitrogen Oxides","CAP","3.24737","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Winchester city","840","Nitrogen Oxides","CAP","3.24644","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Giles","071","Nitrogen Oxides","CAP","3.23268","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Bland","021","Nitrogen Oxides","CAP","3.21762","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Rappahannock","157","Nitrogen Oxides","CAP","3.21617621817","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Appomattox","011","Nitrogen Oxides","CAP","3.214247","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","York","199","Nitrogen Oxides","CAP","3.21030483","TON"
"Fuel Comb - Residential - Other","VA","51","Salem city","775","Nitrogen Oxides","CAP","3.185876","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Southampton","175","Nitrogen Oxides","CAP","3.18081","TON"
"Fuel Comb - Residential - Oil","VA","51","Rockbridge","163","Nitrogen Oxides","CAP","3.174487","TON"
"Waste Disposal","VA","51","Manassas city","683","Nitrogen Oxides","CAP","3.1713","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Albemarle","003","Nitrogen Oxides","CAP","3.170291","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Patrick","141","Nitrogen Oxides","CAP","3.156298","TON"
"Fires - Agricultural Field Burning","VA","51","Suffolk city","800","Nitrogen Oxides","CAP","3.15314","TON"
"Fires - Prescribed Fires","VA","51","Chesterfield","041","Nitrogen Oxides","CAP","3.14718","TON"
"Mobile - Commercial Marine Vessels","VA","51","Middlesex","119","Nitrogen Oxides","CAP","3.14602","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Botetourt","023","Nitrogen Oxides","CAP","3.1364248","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Buckingham","029","Nitrogen Oxides","CAP","3.130391","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Lexington city","678","Nitrogen Oxides","CAP","3.11912621","TON"
"Fuel Comb - Residential - Oil","VA","51","Goochland","075","Nitrogen Oxides","CAP","3.116891","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Shenandoah","171","Nitrogen Oxides","CAP","3.1152394","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Caroline","033","Nitrogen Oxides","CAP","3.114870923","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Prince George","149","Nitrogen Oxides","CAP","3.10666","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Bristol city","520","Nitrogen Oxides","CAP","3.102042","TON"
"Fuel Comb - Electric Generation - Oil","VA","51","Giles","071","Nitrogen Oxides","CAP","3.0974","TON"
"Fires - Wildfires","VA","51","Pittsylvania","143","Nitrogen Oxides","CAP","3.095118","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Prince William","153","Nitrogen Oxides","CAP","3.0940439","TON"
"Fires - Prescribed Fires","VA","51","Nelson","125","Nitrogen Oxides","CAP","3.09359","TON"
"Fuel Comb - Residential - Other","VA","51","Staunton city","790","Nitrogen Oxides","CAP","3.090435","TON"
"Fuel Comb - Residential - Other","VA","51","Fairfax city","600","Nitrogen Oxides","CAP","3.086612","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Salem city","775","Nitrogen Oxides","CAP","3.085721","TON"
"Fuel Comb - Residential - Other","VA","51","Page","139","Nitrogen Oxides","CAP","3.081889","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Middlesex","119","Nitrogen Oxides","CAP","3.07993417","TON"
"Fuel Comb - Residential - Wood","VA","51","Patrick","141","Nitrogen Oxides","CAP","3.07872133","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Hampton city","650","Nitrogen Oxides","CAP","3.0770936","TON"
"Mobile - Locomotives","VA","51","King George","099","Nitrogen Oxides","CAP","3.06942","TON"
"Fuel Comb - Residential - Wood","VA","51","Prince Edward","147","Nitrogen Oxides","CAP","3.06378306","TON"
"Fuel Comb - Residential - Other","VA","51","Buchanan","027","Nitrogen Oxides","CAP","3.062881","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Arlington","013","Nitrogen Oxides","CAP","3.0542971","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Winchester city","840","Nitrogen Oxides","CAP","3.0515501","TON"
"Fuel Comb - Residential - Wood","VA","51","Giles","071","Nitrogen Oxides","CAP","3.05060462","TON"
"Fires - Agricultural Field Burning","VA","51","Middlesex","119","Nitrogen Oxides","CAP","3.04723","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Danville city","590","Nitrogen Oxides","CAP","3.03119","TON"
"Fuel Comb - Residential - Wood","VA","51","Fairfax city","600","Nitrogen Oxides","CAP","3.03003588","TON"
