"SECTOR","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Fuel Comb - Residential - Oil","VA","51","Greene","079","PM2.5 Primary (Filt + Cond)","CAP",".3228885","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Patrick","141","PM2.5 Primary (Filt + Cond)","CAP",".321603","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Danville city","590","PM2.5 Primary (Filt + Cond)","CAP",".320513","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","York","199","PM2.5 Primary (Filt + Cond)","CAP",".320416618","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Wise","195","PM2.5 Primary (Filt + Cond)","CAP",".3202284","TON"
"Dust - Unpaved Road Dust","VA","51","Norton city","720","PM2.5 Primary (Filt + Cond)","CAP",".319997","TON"
"Fuel Comb - Residential - Oil","VA","51","New Kent","127","PM2.5 Primary (Filt + Cond)","CAP",".319243","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Alexandria city","510","PM2.5 Primary (Filt + Cond)","CAP",".318072","TON"
"Fuel Comb - Residential - Other","VA","51","Roanoke","161","PM2.5 Primary (Filt + Cond)","CAP",".3177943","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Manassas city","683","PM2.5 Primary (Filt + Cond)","CAP",".31748677918","TON"
"Fuel Comb - Residential - Oil","VA","51","Southampton","175","PM2.5 Primary (Filt + Cond)","CAP",".3173265","TON"
"Fires - Agricultural Field Burning","VA","51","Botetourt","023","PM2.5 Primary (Filt + Cond)","CAP",".317323","TON"
"Agriculture - Crops & Livestock Dust","VA","51","Wise","195","PM2.5 Primary (Filt + Cond)","CAP",".316609","TON"
"Fuel Comb - Residential - Oil","VA","51","Patrick","141","PM2.5 Primary (Filt + Cond)","CAP",".3159702","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Gloucester","073","PM2.5 Primary (Filt + Cond)","CAP",".3151333","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Essex","057","PM2.5 Primary (Filt + Cond)","CAP",".314504","TON"
"Fuel Comb - Electric Generation - Oil","VA","51","Portsmouth city","740","PM2.5 Primary (Filt + Cond)","CAP",".313791","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Botetourt","023","PM2.5 Primary (Filt + Cond)","CAP",".312955123","TON"
"Waste Disposal","VA","51","Norfolk city","710","PM2.5 Primary (Filt + Cond)","CAP",".310798","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Halifax","083","PM2.5 Primary (Filt + Cond)","CAP",".31076419","TON"
"Dust - Construction Dust","VA","51","Franklin city","620","PM2.5 Primary (Filt + Cond)","CAP",".3106398","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Roanoke","161","PM2.5 Primary (Filt + Cond)","CAP",".307096871","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Pittsylvania","143","PM2.5 Primary (Filt + Cond)","CAP",".30678807","TON"
"Fires - Agricultural Field Burning","VA","51","Amelia","007","PM2.5 Primary (Filt + Cond)","CAP",".306389","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Brunswick","025","PM2.5 Primary (Filt + Cond)","CAP",".304876","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Suffolk city","800","PM2.5 Primary (Filt + Cond)","CAP",".3039161","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Alexandria city","510","PM2.5 Primary (Filt + Cond)","CAP",".301556","TON"
"Fuel Comb - Residential - Oil","VA","51","Bristol city","520","PM2.5 Primary (Filt + Cond)","CAP",".3014892","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Russell","167","PM2.5 Primary (Filt + Cond)","CAP",".3011031","TON"
"Fires - Agricultural Field Burning","VA","51","Grayson","077","PM2.5 Primary (Filt + Cond)","CAP",".300364","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Alleghany","005","PM2.5 Primary (Filt + Cond)","CAP",".300111","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Hampton city","650","PM2.5 Primary (Filt + Cond)","CAP",".299639","TON"
"Fires - Wildfires","VA","51","Greene","079","PM2.5 Primary (Filt + Cond)","CAP",".298849","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Stafford","179","PM2.5 Primary (Filt + Cond)","CAP",".298814","TON"
"Fuel Comb - Residential - Oil","VA","51","Colonial Heights city","570","PM2.5 Primary (Filt + Cond)","CAP",".297691","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Emporia city","595","PM2.5 Primary (Filt + Cond)","CAP",".297388","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Covington city","580","PM2.5 Primary (Filt + Cond)","CAP",".29729321483","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Loudoun","107","PM2.5 Primary (Filt + Cond)","CAP",".296809985","TON"
"Industrial Processes - Storage and Transfer","VA","51","Richmond city","760","PM2.5 Primary (Filt + Cond)","CAP",".2963","TON"
"Fuel Comb - Residential - Oil","VA","51","Westmoreland","193","PM2.5 Primary (Filt + Cond)","CAP",".296063","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Southampton","175","PM2.5 Primary (Filt + Cond)","CAP",".2951759","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Southampton","175","PM2.5 Primary (Filt + Cond)","CAP",".2951444719","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Suffolk city","800","PM2.5 Primary (Filt + Cond)","CAP",".29509","TON"
"Fuel Comb - Residential - Oil","VA","51","Brunswick","025","PM2.5 Primary (Filt + Cond)","CAP",".2950458","TON"
"Fuel Comb - Residential - Other","VA","51","Suffolk city","800","PM2.5 Primary (Filt + Cond)","CAP",".2938105","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Suffolk city","800","PM2.5 Primary (Filt + Cond)","CAP",".293785866","TON"
"Fuel Comb - Residential - Oil","VA","51","Giles","071","PM2.5 Primary (Filt + Cond)","CAP",".2929935","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Amherst","009","PM2.5 Primary (Filt + Cond)","CAP",".290976","TON"
"Fuel Comb - Residential - Oil","VA","51","Buckingham","029","PM2.5 Primary (Filt + Cond)","CAP",".2906874","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","New Kent","127","PM2.5 Primary (Filt + Cond)","CAP",".290529237","TON"
"Mobile - Locomotives","VA","51","Buckingham","029","PM2.5 Primary (Filt + Cond)","CAP",".29043263","TON"
"Industrial Processes - Storage and Transfer","VA","51","Chesapeake city","550","PM2.5 Primary (Filt + Cond)","CAP",".28922483","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Giles","071","PM2.5 Primary (Filt + Cond)","CAP",".28669","TON"
"Fires - Agricultural Field Burning","VA","51","Smyth","173","PM2.5 Primary (Filt + Cond)","CAP",".2855","TON"
"Fires - Agricultural Field Burning","VA","51","Powhatan","145","PM2.5 Primary (Filt + Cond)","CAP",".2855","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Montgomery","121","PM2.5 Primary (Filt + Cond)","CAP",".283529","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Petersburg city","730","PM2.5 Primary (Filt + Cond)","CAP",".2828847237","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Fauquier","061","PM2.5 Primary (Filt + Cond)","CAP",".281425564","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Franklin city","620","PM2.5 Primary (Filt + Cond)","CAP",".28109110707","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Franklin city","620","PM2.5 Primary (Filt + Cond)","CAP",".28077029","TON"
"Industrial Processes - NEC","VA","51","Loudoun","107","PM2.5 Primary (Filt + Cond)","CAP",".28067346","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Sussex","183","PM2.5 Primary (Filt + Cond)","CAP",".280567","TON"
"Mobile - Aircraft","VA","51","Virginia Beach city","810","PM2.5 Primary (Filt + Cond)","CAP",".2805421182","TON"
"Fuel Comb - Residential - Oil","VA","51","Radford city","750","PM2.5 Primary (Filt + Cond)","CAP",".2803268","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Orange","137","PM2.5 Primary (Filt + Cond)","CAP",".2783458","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","York","199","PM2.5 Primary (Filt + Cond)","CAP",".275236","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Rockbridge","163","PM2.5 Primary (Filt + Cond)","CAP",".2747583","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Fauquier","061","PM2.5 Primary (Filt + Cond)","CAP",".27456747","TON"
"Fuel Comb - Residential - Oil","VA","51","Alleghany","005","PM2.5 Primary (Filt + Cond)","CAP",".2743583","TON"
"Fires - Agricultural Field Burning","VA","51","Chesterfield","041","PM2.5 Primary (Filt + Cond)","CAP",".274296","TON"
"Fuel Comb - Residential - Oil","VA","51","King William","101","PM2.5 Primary (Filt + Cond)","CAP",".2740024","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Poquoson city","735","PM2.5 Primary (Filt + Cond)","CAP",".27347302","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Washington","191","PM2.5 Primary (Filt + Cond)","CAP",".272246546","TON"
"Mobile - Commercial Marine Vessels","VA","51","King William","101","PM2.5 Primary (Filt + Cond)","CAP",".27152714","TON"
"Fuel Comb - Residential - Other","VA","51","Frederick","069","PM2.5 Primary (Filt + Cond)","CAP",".2714007","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Powhatan","145","PM2.5 Primary (Filt + Cond)","CAP",".2711208","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Fairfax city","600","PM2.5 Primary (Filt + Cond)","CAP",".270946","TON"
"Industrial Processes - Chemical Manuf","VA","51","Giles","071","PM2.5 Primary (Filt + Cond)","CAP",".2709375","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Spotsylvania","177","PM2.5 Primary (Filt + Cond)","CAP",".270465","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Danville city","590","PM2.5 Primary (Filt + Cond)","CAP",".2703557","TON"
"Fuel Comb - Residential - Oil","VA","51","Nottoway","135","PM2.5 Primary (Filt + Cond)","CAP",".2697293","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Manassas city","683","PM2.5 Primary (Filt + Cond)","CAP",".268953","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Charlottesville city","540","PM2.5 Primary (Filt + Cond)","CAP",".2684729","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Lexington city","678","PM2.5 Primary (Filt + Cond)","CAP",".267758004","TON"
"Fuel Comb - Residential - Oil","VA","51","Dickenson","051","PM2.5 Primary (Filt + Cond)","CAP",".2672705","TON"
"Fuel Comb - Residential - Other","VA","51","Rockingham","165","PM2.5 Primary (Filt + Cond)","CAP",".2650266","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Fluvanna","065","PM2.5 Primary (Filt + Cond)","CAP",".264226","TON"
"Industrial Processes - Pulp & Paper","VA","51","Wise","195","PM2.5 Primary (Filt + Cond)","CAP",".263747","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Washington","191","PM2.5 Primary (Filt + Cond)","CAP",".2628593","TON"
"Fuel Comb - Residential - Oil","VA","51","Floyd","063","PM2.5 Primary (Filt + Cond)","CAP",".2625562","TON"
"Fuel Comb - Residential - Oil","VA","51","Grayson","077","PM2.5 Primary (Filt + Cond)","CAP",".2623192","TON"
"Fuel Comb - Residential - Other","VA","51","Lynchburg city","680","PM2.5 Primary (Filt + Cond)","CAP",".2621159","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Prince William","153","PM2.5 Primary (Filt + Cond)","CAP",".260387","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Shenandoah","171","PM2.5 Primary (Filt + Cond)","CAP",".259","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Washington","191","PM2.5 Primary (Filt + Cond)","CAP",".25862478347","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Petersburg city","730","PM2.5 Primary (Filt + Cond)","CAP",".2581797","TON"
"Mobile - Commercial Marine Vessels","VA","51","Gloucester","073","PM2.5 Primary (Filt + Cond)","CAP",".25790456","TON"
"Fuel Comb - Electric Generation - Oil","VA","51","Norfolk city","710","PM2.5 Primary (Filt + Cond)","CAP",".257872449","TON"
"Industrial Processes - NEC","VA","51","Brunswick","025","PM2.5 Primary (Filt + Cond)","CAP",".2576983","TON"
"Fuel Comb - Residential - Oil","VA","51","Manassas Park city","685","PM2.5 Primary (Filt + Cond)","CAP",".2563844","TON"
"Fuel Comb - Residential - Oil","VA","51","Nelson","125","PM2.5 Primary (Filt + Cond)","CAP",".2559095","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Scott","169","PM2.5 Primary (Filt + Cond)","CAP",".25476828","TON"
"Fuel Comb - Residential - Oil","VA","51","Appomattox","011","PM2.5 Primary (Filt + Cond)","CAP",".2547059","TON"
"Mobile - Aircraft","VA","51","Tazewell","185","PM2.5 Primary (Filt + Cond)","CAP",".2543098015","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Portsmouth city","740","PM2.5 Primary (Filt + Cond)","CAP",".25406483552","TON"
"Mobile - Locomotives","VA","51","Amelia","007","PM2.5 Primary (Filt + Cond)","CAP",".25374429","TON"
"Fuel Comb - Residential - Other","VA","51","Augusta","015","PM2.5 Primary (Filt + Cond)","CAP",".253009","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Brunswick","025","PM2.5 Primary (Filt + Cond)","CAP",".2522487","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Rockingham","165","PM2.5 Primary (Filt + Cond)","CAP",".251974","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Albemarle","003","PM2.5 Primary (Filt + Cond)","CAP",".25177651217","TON"
"Fuel Comb - Electric Generation - Oil","VA","51","Fluvanna","065","PM2.5 Primary (Filt + Cond)","CAP",".2513685","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Nottoway","135","PM2.5 Primary (Filt + Cond)","CAP",".25105069","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Alexandria city","510","PM2.5 Primary (Filt + Cond)","CAP",".249948","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Mecklenburg","117","PM2.5 Primary (Filt + Cond)","CAP",".24929608217","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Augusta","015","PM2.5 Primary (Filt + Cond)","CAP",".248551","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Chesapeake city","550","PM2.5 Primary (Filt + Cond)","CAP",".247712","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Manassas city","683","PM2.5 Primary (Filt + Cond)","CAP",".2476029","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Scott","169","PM2.5 Primary (Filt + Cond)","CAP",".246213","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Norfolk city","710","PM2.5 Primary (Filt + Cond)","CAP",".2453724","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Spotsylvania","177","PM2.5 Primary (Filt + Cond)","CAP",".24530704856","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Bedford city","515","PM2.5 Primary (Filt + Cond)","CAP",".24454027","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Middlesex","119","PM2.5 Primary (Filt + Cond)","CAP",".243804","TON"
"Mobile - Aircraft","VA","51","Nottoway","135","PM2.5 Primary (Filt + Cond)","CAP",".2424106","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","New Kent","127","PM2.5 Primary (Filt + Cond)","CAP",".242248","TON"
"Fuel Comb - Residential - Oil","VA","51","Clarke","043","PM2.5 Primary (Filt + Cond)","CAP",".2409704","TON"
"Fuel Comb - Residential - Oil","VA","51","Williamsburg city","830","PM2.5 Primary (Filt + Cond)","CAP",".2404872","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Charlottesville city","540","PM2.5 Primary (Filt + Cond)","CAP",".23993114","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Russell","167","PM2.5 Primary (Filt + Cond)","CAP",".23993114","TON"
"Industrial Processes - Pulp & Paper","VA","51","Galax city","640","PM2.5 Primary (Filt + Cond)","CAP",".2396061","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Orange","137","PM2.5 Primary (Filt + Cond)","CAP",".23956755","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Prince George","149","PM2.5 Primary (Filt + Cond)","CAP",".239326113","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Madison","113","PM2.5 Primary (Filt + Cond)","CAP",".238941","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Fredericksburg city","630","PM2.5 Primary (Filt + Cond)","CAP",".2387536","TON"
"Fuel Comb - Residential - Other","VA","51","Bedford","019","PM2.5 Primary (Filt + Cond)","CAP",".2378782","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Bedford city","515","PM2.5 Primary (Filt + Cond)","CAP",".237774","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","King George","099","PM2.5 Primary (Filt + Cond)","CAP",".2376899","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Highland","091","PM2.5 Primary (Filt + Cond)","CAP",".237263556076","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Fauquier","061","PM2.5 Primary (Filt + Cond)","CAP",".237034","TON"
"Mobile - Commercial Marine Vessels","VA","51","Buchanan","027","PM2.5 Primary (Filt + Cond)","CAP",".236282","TON"
"Fuel Comb - Residential - Other","VA","51","James city","095","PM2.5 Primary (Filt + Cond)","CAP",".2361465","TON"
"Fuel Comb - Residential - Oil","VA","51","Martinsville city","690","PM2.5 Primary (Filt + Cond)","CAP",".2357307","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Arlington","013","PM2.5 Primary (Filt + Cond)","CAP",".2351255466","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Roanoke","161","PM2.5 Primary (Filt + Cond)","CAP",".2341168","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Page","139","PM2.5 Primary (Filt + Cond)","CAP",".23380344332","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Frederick","069","PM2.5 Primary (Filt + Cond)","CAP",".233519","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Westmoreland","193","PM2.5 Primary (Filt + Cond)","CAP",".232814","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Greensville","081","PM2.5 Primary (Filt + Cond)","CAP",".231356","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Harrisonburg city","660","PM2.5 Primary (Filt + Cond)","CAP",".23060731","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","King William","101","PM2.5 Primary (Filt + Cond)","CAP",".2298","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Goochland","075","PM2.5 Primary (Filt + Cond)","CAP",".229787649","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Orange","137","PM2.5 Primary (Filt + Cond)","CAP",".22957132766","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Covington city","580","PM2.5 Primary (Filt + Cond)","CAP",".22947776273","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Clarke","043","PM2.5 Primary (Filt + Cond)","CAP",".22873826","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Clarke","043","PM2.5 Primary (Filt + Cond)","CAP",".228049","TON"
"Fuel Comb - Residential - Oil","VA","51","Madison","113","PM2.5 Primary (Filt + Cond)","CAP",".2276256","TON"
